net,length_um
u_cpu.REG_FILE._00626_,4.245
u_cpu.ALU.u_wallace._1502_,4.24
u_cpu.REG_FILE._00058_,4.24
u_cpu.REG_FILE._00353_,4.24
u_cpu.REG_FILE._00727_,4.24
u_cpu.REG_FILE._00982_,4.24
u_cpu.REG_FILE._01203_,4.24
u_cpu.REG_FILE._02272_,4.24
u_cpu.REG_FILE._03452_,4.24
u_cpu.REG_FILE._04477_,4.24
u_cpu._0397_,4.24
u_cpu.REG_FILE._05631_,4.23
_71940_,4.22
u_cpu.ALU._0014_,4.22
u_cpu.ALU.u_wallace._0012_,4.22
u_cpu.ALU.u_wallace._0321_,4.22
u_cpu.ALU.u_wallace._0679_,4.22
u_cpu.ALU.u_wallace._1498_,4.22
u_cpu.ALU.u_wallace._1854_,4.22
u_cpu.ALU.u_wallace._2752_,4.22
u_cpu.ALU.u_wallace._3298_,4.22
u_cpu.ALU.u_wallace._4048_,4.22
u_cpu.ALU.u_wallace._4057_,4.22
u_cpu.ALU.u_wallace._4351_,4.22
u_cpu.ALU.u_wallace._4887_,4.22
u_cpu.REG_FILE._01216_,4.22
u_cpu.REG_FILE._01234_,4.22
u_cpu.REG_FILE._01559_,4.22
u_cpu.REG_FILE._01654_,4.22
u_cpu.REG_FILE._01719_,4.22
u_cpu.REG_FILE._01725_,4.22
u_cpu.REG_FILE._01870_,4.22
u_cpu.REG_FILE._02165_,4.22
u_cpu.REG_FILE._02404_,4.22
u_cpu.REG_FILE._02930_,4.22
u_cpu.REG_FILE._02993_,4.22
u_cpu.REG_FILE._03109_,4.22
u_cpu.REG_FILE._03220_,4.22
u_cpu.REG_FILE._03557_,4.22
u_cpu.REG_FILE._03657_,4.22
u_cpu.REG_FILE._04100_,4.22
u_cpu._0058_,4.22
u_cpu._0488_,4.22
u_cpu.ALU._0117_,4.205
u_cpu.ALU.u_wallace._1280_,4.2
u_cpu.IMEM._0276_,4.2
u_cpu.REG_FILE._01331_,4.2
u_cpu.REG_FILE._01458_,4.2
u_cpu.REG_FILE._01497_,4.2
u_cpu.REG_FILE._01941_,4.2
u_cpu.REG_FILE._02021_,4.2
u_cpu.REG_FILE._02357_,4.2
u_cpu.REG_FILE._02600_,4.2
u_cpu.REG_FILE._02976_,4.2
u_cpu.REG_FILE._03597_,4.2
u_cpu.REG_FILE._03739_,4.2
u_cpu.REG_FILE._00226_,4.165
u_cpu.REG_FILE._00274_,4.165
u_cpu.REG_FILE._00279_,4.165
u_cpu.REG_FILE._00625_,4.165
u_cpu.REG_FILE._00637_,4.165
u_cpu.REG_FILE._00705_,4.165
u_cpu.REG_FILE._00714_,4.165
u_cpu.REG_FILE._00925_,4.165
u_cpu.REG_FILE._00942_,4.165
u_cpu.REG_FILE._00153_,4.145
u_cpu.REG_FILE._00720_,4.145
u_cpu.ALU._0692_,4.14
u_cpu.ALU.u_wallace._0772_,4.14
u_cpu.ALU.u_wallace._1464_,4.14
u_cpu.ALU.u_wallace._2632_,4.14
u_cpu.IMEM._0578_,4.14
u_cpu.REG_FILE._01311_,4.14
u_cpu.REG_FILE._01469_,4.14
u_cpu.REG_FILE._01607_,4.14
u_cpu.REG_FILE._02855_,4.14
u_cpu.REG_FILE._03533_,4.14
u_cpu.REG_FILE._03625_,4.14
u_cpu.REG_FILE._03932_,4.14
u_cpu.REG_FILE._03950_,4.14
u_cpu.REG_FILE._04078_,4.14
u_cpu.REG_FILE._00060_,4.135
u_cpu.ALU._0116_,4.12
u_cpu.ALU.u_wallace._2330_,4.12
u_cpu.IMEM._0805_,4.12
u_cpu.REG_FILE._01215_,4.12
u_cpu.REG_FILE._01477_,4.12
u_cpu.REG_FILE._01638_,4.12
u_cpu.REG_FILE._01709_,4.12
u_cpu.REG_FILE._01768_,4.12
u_cpu.REG_FILE._01791_,4.12
u_cpu.REG_FILE._02011_,4.12
u_cpu.REG_FILE._02082_,4.12
u_cpu.REG_FILE._02197_,4.12
u_cpu.REG_FILE._02539_,4.12
u_cpu.REG_FILE._02624_,4.12
u_cpu.REG_FILE._03182_,4.12
u_cpu.REG_FILE._03482_,4.12
u_cpu.REG_FILE._03728_,4.12
u_cpu.REG_FILE._04050_,4.12
u_cpu.REG_FILE._04386_,4.12
u_cpu._0062_,4.12
u_cpu._0085_,4.12
u_cpu.REG_FILE._05496_,4.11
u_cpu.REG_FILE._05653_,4.11
u_cpu.ALU._0410_,4.1
u_cpu.ALU.u_wallace._1550_,4.1
u_cpu.IMEM._0890_,4.1
u_cpu.REG_FILE._01653_,4.1
u_cpu.REG_FILE._01835_,4.1
u_cpu.REG_FILE._02124_,4.1
u_cpu.REG_FILE._02635_,4.1
u_cpu.REG_FILE._03101_,4.1
u_cpu.REG_FILE._03294_,4.1
u_cpu.REG_FILE._03460_,4.1
u_cpu.REG_FILE._03520_,4.1
u_cpu.REG_FILE._03613_,4.1
u_cpu.REG_FILE._04052_,4.1
u_cpu.REG_FILE._04332_,4.1
u_cpu.REG_FILE._01022_,4.095
u_cpu.REG_FILE._00122_,4.085
u_cpu.REG_FILE._00468_,4.085
u_cpu.IMEM._0527_,4.08
u_cpu.REG_FILE._02952_,4.08
u_cpu.REG_FILE._00304_,4.065
u_cpu.REG_FILE._00343_,4.065
u_cpu.REG_FILE._00394_,4.065
u_cpu.REG_FILE._00988_,4.065
u_cpu.REG_FILE._04615_,4.05
u_cpu.REG_FILE._04890_,4.05
u_cpu.REG_FILE._05012_,4.05
u_cpu.REG_FILE._05587_,4.05
u_cpu._0554_,4.05
u_cpu.REG_FILE._00104_,4.045
u_cpu.REG_FILE._00112_,4.045
u_cpu.REG_FILE._00865_,4.045
u_cpu.REG_FILE._04414_,4.04
u_cpu.IMEM._0579_,4.035
u_cpu.REG_FILE._00886_,4.025
u_cpu.ALU.ALUResult\[26\],4.02
u_cpu.ALU._0044_,4.02
u_cpu.ALU._0541_,4.02
u_cpu.ALU._0652_,4.02
u_cpu.ALU._0891_,4.02
u_cpu.ALU._0925_,4.02
u_cpu.ALU.u_wallace._0574_,4.02
u_cpu.ALU.u_wallace._0726_,4.02
u_cpu.ALU.u_wallace._0995_,4.02
u_cpu.ALU.u_wallace._1148_,4.02
u_cpu.ALU.u_wallace._1348_,4.02
u_cpu.ALU.u_wallace._1631_,4.02
u_cpu.ALU.u_wallace._2859_,4.02
u_cpu.ALU.u_wallace._2947_,4.02
u_cpu.ALU.u_wallace._3433_,4.02
u_cpu.ALU.u_wallace._3489_,4.02
u_cpu.ALU.u_wallace._3968_,4.02
u_cpu.IMEM._0717_,4.02
u_cpu.IMEM._0788_,4.02
u_cpu.IMEM._0808_,4.02
u_cpu.REG_FILE._00248_,4.02
u_cpu.REG_FILE._01160_,4.02
u_cpu.REG_FILE._01250_,4.02
u_cpu.REG_FILE._01498_,4.02
u_cpu.REG_FILE._01950_,4.02
u_cpu.REG_FILE._02537_,4.02
u_cpu.REG_FILE._02833_,4.02
u_cpu.REG_FILE._02847_,4.02
u_cpu.REG_FILE._02912_,4.02
u_cpu.REG_FILE._03230_,4.02
u_cpu.REG_FILE._03241_,4.02
u_cpu.REG_FILE._03282_,4.02
u_cpu.REG_FILE._03494_,4.02
u_cpu.REG_FILE._05143_,4.02
u_cpu.REG_FILE._05576_,4.015
u_cpu.ALU._0476_,4
u_cpu.ALU._0538_,4
u_cpu.ALU._0855_,4
u_cpu.ALU._0988_,4
u_cpu.ALU.u_wallace._2948_,4
u_cpu.ALU.u_wallace._4191_,4
u_cpu.ALU.u_wallace._4227_,4
u_cpu.IMEM._0097_,4
u_cpu.REG_FILE._01191_,4
u_cpu.REG_FILE._01365_,4
u_cpu.REG_FILE._01524_,4
u_cpu.REG_FILE._01600_,4
u_cpu.REG_FILE._02025_,4
u_cpu.REG_FILE._02173_,4
u_cpu.REG_FILE._02200_,4
u_cpu.REG_FILE._02364_,4
u_cpu.REG_FILE._03035_,4
u_cpu.REG_FILE._03344_,4
u_cpu.REG_FILE._03480_,4
u_cpu.REG_FILE._03664_,4
u_cpu.REG_FILE._03798_,4
u_cpu.REG_FILE._03995_,4
u_cpu.REG_FILE._04104_,4
u_cpu.REG_FILE._04277_,4
u_cpu.REG_FILE._04363_,4
u_cpu.REG_FILE.rf\[17\]\[18\],4
u_cpu._0046_,4
u_cpu._0047_,4
u_cpu._0050_,4
u_cpu._0056_,4
u_cpu._0072_,4
u_cpu._0084_,4
u_cpu._0120_,4
u_cpu.ALU._0348_,3.98
u_cpu.ALU.u_wallace._0804_,3.98
u_cpu.ALU.u_wallace._1349_,3.98
u_cpu.ALU.u_wallace._2863_,3.98
u_cpu.ALU.u_wallace._3627_,3.98
u_cpu.IMEM._0304_,3.98
u_cpu.IMEM._0480_,3.98
u_cpu.IMEM._0847_,3.98
u_cpu.REG_FILE._01084_,3.98
u_cpu.REG_FILE._01131_,3.98
u_cpu.REG_FILE._01794_,3.98
u_cpu.REG_FILE._02022_,3.98
u_cpu.REG_FILE._02038_,3.98
u_cpu.REG_FILE._02577_,3.98
u_cpu.REG_FILE._03176_,3.98
u_cpu.REG_FILE._03755_,3.98
u_cpu.REG_FILE._04112_,3.98
u_cpu.REG_FILE._04837_,3.98
u_cpu.REG_FILE._00254_,3.965
u_cpu.REG_FILE._00461_,3.965
u_cpu.REG_FILE._00728_,3.965
u_cpu.REG_FILE._00896_,3.965
u_cpu.REG_FILE._00407_,3.955
u_cpu.REG_FILE._00529_,3.955
u_cpu.REG_FILE._00169_,3.945
u_cpu.REG_FILE._00449_,3.945
u_cpu.REG_FILE._00667_,3.945
u_cpu.REG_FILE._00050_,3.925
u_cpu.REG_FILE._00065_,3.925
u_cpu.REG_FILE._00079_,3.925
u_cpu.REG_FILE._00082_,3.925
u_cpu.REG_FILE._00105_,3.925
u_cpu.REG_FILE._00120_,3.925
u_cpu.REG_FILE._00190_,3.925
u_cpu.REG_FILE._00202_,3.925
u_cpu.REG_FILE._00222_,3.925
u_cpu.REG_FILE._00232_,3.925
u_cpu.REG_FILE._00247_,3.925
u_cpu.REG_FILE._00276_,3.925
u_cpu.REG_FILE._00280_,3.925
u_cpu.REG_FILE._00317_,3.925
u_cpu.REG_FILE._00318_,3.925
u_cpu.REG_FILE._00321_,3.925
u_cpu.REG_FILE._00370_,3.925
u_cpu.REG_FILE._00406_,3.925
u_cpu.REG_FILE._00451_,3.925
u_cpu.REG_FILE._00500_,3.925
u_cpu.REG_FILE._00514_,3.925
u_cpu.REG_FILE._00562_,3.925
u_cpu.REG_FILE._00643_,3.925
u_cpu.REG_FILE._00656_,3.925
u_cpu.REG_FILE._00698_,3.925
u_cpu.REG_FILE._00765_,3.925
u_cpu.REG_FILE._00810_,3.925
u_cpu.REG_FILE._00825_,3.925
u_cpu.REG_FILE._00842_,3.925
u_cpu.REG_FILE._00908_,3.925
u_cpu.REG_FILE._00912_,3.925
u_cpu.REG_FILE._00923_,3.925
u_cpu.REG_FILE._00935_,3.925
u_cpu.REG_FILE._00948_,3.925
u_cpu.REG_FILE._01005_,3.925
u_cpu.REG_FILE._01008_,3.925
u_cpu.REG_FILE._01009_,3.925
u_cpu.REG_FILE._04552_,3.91
u_cpu.REG_FILE._04850_,3.91
u_cpu.REG_FILE._04974_,3.91
u_cpu.REG_FILE._05307_,3.91
u_cpu.REG_FILE._05317_,3.91
u_cpu.ALU._0009_,3.9
u_cpu.ALU._0104_,3.9
u_cpu.ALU._1041_,3.9
u_cpu.ALU.u_wallace._0548_,3.9
u_cpu.ALU.u_wallace._2036_,3.9
u_cpu.ALU.u_wallace._3882_,3.9
u_cpu.IMEM._0171_,3.9
u_cpu.IMEM._0887_,3.9
u_cpu.REG_FILE._00223_,3.9
u_cpu.REG_FILE._00466_,3.9
u_cpu.REG_FILE._00553_,3.9
u_cpu.REG_FILE._02239_,3.9
u_cpu.REG_FILE._02882_,3.9
u_cpu.REG_FILE._03087_,3.9
u_cpu.REG_FILE._03367_,3.9
u_cpu.REG_FILE._03477_,3.9
u_cpu.REG_FILE._03650_,3.9
u_cpu.REG_FILE._03882_,3.9
u_cpu.REG_FILE._03927_,3.9
u_cpu.REG_FILE._04038_,3.9
u_cpu.REG_FILE._04113_,3.9
u_cpu.REG_FILE._04203_,3.9
u_cpu.REG_FILE._04511_,3.9
u_cpu.REG_FILE._04610_,3.9
u_cpu.REG_FILE._04646_,3.9
u_cpu.REG_FILE._04813_,3.9
u_cpu.REG_FILE._04965_,3.9
u_cpu.REG_FILE._05023_,3.9
u_cpu.REG_FILE._05118_,3.9
u_cpu.REG_FILE._05174_,3.9
u_cpu.REG_FILE._05226_,3.9
u_cpu.REG_FILE._05288_,3.9
u_cpu.REG_FILE._05374_,3.9
u_cpu.REG_FILE._05437_,3.9
u_cpu.REG_FILE._05499_,3.9
u_cpu.REG_FILE._05510_,3.9
u_cpu.REG_FILE._05567_,3.9
u_cpu.REG_FILE._05609_,3.9
u_cpu._0230_,3.9
u_cpu._0547_,3.9
u_cpu._0565_,3.9
u_cpu._0617_,3.9
_71953_,3.88
u_cpu.ALU._0147_,3.88
u_cpu.ALU._0212_,3.88
u_cpu.ALU._0466_,3.88
u_cpu.ALU._0543_,3.88
u_cpu.ALU._0965_,3.88
u_cpu.ALU._1199_,3.88
u_cpu.ALU.u_wallace._0208_,3.88
u_cpu.ALU.u_wallace._0691_,3.88
u_cpu.ALU.u_wallace._0743_,3.88
u_cpu.ALU.u_wallace._0918_,3.88
u_cpu.ALU.u_wallace._1249_,3.88
u_cpu.ALU.u_wallace._1466_,3.88
u_cpu.ALU.u_wallace._1893_,3.88
u_cpu.ALU.u_wallace._2121_,3.88
u_cpu.ALU.u_wallace._2195_,3.88
u_cpu.ALU.u_wallace._2209_,3.88
u_cpu.ALU.u_wallace._2458_,3.88
u_cpu.ALU.u_wallace._3016_,3.88
u_cpu.ALU.u_wallace._3285_,3.88
u_cpu.ALU.u_wallace._3492_,3.88
u_cpu.ALU.u_wallace._3498_,3.88
u_cpu.ALU.u_wallace._3507_,3.88
u_cpu.ALU.u_wallace._4575_,3.88
u_cpu.ALU.u_wallace._4875_,3.88
u_cpu.IMEM._0160_,3.88
u_cpu.IMEM._0242_,3.88
u_cpu.IMEM._0383_,3.88
u_cpu.IMEM._0760_,3.88
u_cpu.IMEM._0771_,3.88
u_cpu.REG_FILE._01266_,3.88
u_cpu.REG_FILE._01322_,3.88
u_cpu.REG_FILE._01551_,3.88
u_cpu.REG_FILE._01622_,3.88
u_cpu.REG_FILE._01643_,3.88
u_cpu.REG_FILE._01842_,3.88
u_cpu.REG_FILE._01926_,3.88
u_cpu.REG_FILE._01986_,3.88
u_cpu.REG_FILE._02066_,3.88
u_cpu.REG_FILE._02113_,3.88
u_cpu.REG_FILE._02437_,3.88
u_cpu.REG_FILE._02550_,3.88
u_cpu.REG_FILE._02629_,3.88
u_cpu.REG_FILE._02775_,3.88
u_cpu.REG_FILE._02809_,3.88
u_cpu.REG_FILE._03043_,3.88
u_cpu.REG_FILE._03070_,3.88
u_cpu.REG_FILE._03115_,3.88
u_cpu.REG_FILE._03363_,3.88
u_cpu.REG_FILE._03430_,3.88
u_cpu.REG_FILE._03661_,3.88
u_cpu.REG_FILE._03742_,3.88
u_cpu.REG_FILE._03816_,3.88
u_cpu.REG_FILE._04027_,3.88
u_cpu.REG_FILE._04043_,3.88
u_cpu.REG_FILE._04282_,3.88
u_cpu.REG_FILE._04287_,3.88
u_cpu.REG_FILE._04357_,3.88
u_cpu.REG_FILE._04656_,3.88
u_cpu.REG_FILE._04671_,3.88
u_cpu.REG_FILE._04692_,3.88
u_cpu.REG_FILE._04740_,3.88
u_cpu.REG_FILE._04828_,3.88
u_cpu.REG_FILE._04985_,3.88
u_cpu.REG_FILE._05010_,3.88
u_cpu.REG_FILE._05036_,3.88
u_cpu.REG_FILE._05210_,3.88
u_cpu.REG_FILE._05322_,3.88
u_cpu.REG_FILE._05359_,3.88
u_cpu.REG_FILE._05528_,3.88
u_cpu.REG_FILE._05538_,3.88
u_cpu._0199_,3.88
u_cpu._0313_,3.88
u_cpu._0358_,3.88
u_cpu.REG_FILE._00206_,3.865
u_cpu.REG_FILE._00690_,3.865
u_cpu.ALU.u_wallace._0562_,3.86
u_cpu.ALU.u_wallace._0736_,3.86
u_cpu.REG_FILE._02283_,3.86
u_cpu.REG_FILE._02381_,3.86
u_cpu.REG_FILE._03389_,3.86
u_cpu.REG_FILE._05249_,3.86
u_cpu._0087_,3.845
u_cpu._0097_,3.845
u_cpu._0106_,3.845
u_cpu.REG_FILE._00913_,3.835
u_cpu.REG_FILE._00300_,3.805
u_cpu.REG_FILE._00496_,3.805
u_cpu.REG_FILE._00551_,3.805
u_cpu.REG_FILE._00590_,3.805
u_cpu.REG_FILE._00602_,3.805
u_cpu.REG_FILE._00792_,3.805
u_cpu.REG_FILE._00880_,3.805
u_cpu.REG_FILE._01013_,3.805
u_cpu.IMEM._0556_,3.8
u_cpu.REG_FILE._00858_,3.8
u_cpu.REG_FILE._00006_,3.78
u_cpu.REG_FILE._00125_,3.78
u_cpu.REG_FILE._00146_,3.78
u_cpu.REG_FILE._00366_,3.78
u_cpu.REG_FILE._00470_,3.78
u_cpu.REG_FILE._00771_,3.78
u_cpu.REG_FILE._01051_,3.78
u_cpu.REG_FILE._01649_,3.78
u_cpu.REG_FILE._03240_,3.78
u_cpu.REG_FILE._04211_,3.78
u_cpu.REG_FILE._04664_,3.78
u_cpu.ALU._0109_,3.77
u_cpu.REG_FILE._04677_,3.77
u_cpu.REG_FILE._04811_,3.77
u_cpu.REG_FILE._04822_,3.77
u_cpu.REG_FILE._04931_,3.77
u_cpu.REG_FILE._04932_,3.77
u_cpu.REG_FILE._05030_,3.77
u_cpu.REG_FILE._05172_,3.77
u_cpu.REG_FILE._05632_,3.77
_71951_,3.76
_71955_,3.76
u_cpu.ALU._0465_,3.76
u_cpu.ALU._1335_,3.76
u_cpu.ALU.u_wallace._0165_,3.76
u_cpu.ALU.u_wallace._0719_,3.76
u_cpu.ALU.u_wallace._1007_,3.76
u_cpu.ALU.u_wallace._1024_,3.76
u_cpu.ALU.u_wallace._1135_,3.76
u_cpu.ALU.u_wallace._1441_,3.76
u_cpu.ALU.u_wallace._1994_,3.76
u_cpu.ALU.u_wallace._2429_,3.76
u_cpu.ALU.u_wallace._2721_,3.76
u_cpu.ALU.u_wallace._3516_,3.76
u_cpu.ALU.u_wallace._4102_,3.76
u_cpu.ALU.u_wallace._4437_,3.76
u_cpu.IMEM._0650_,3.76
u_cpu.REG_FILE._01980_,3.76
u_cpu.REG_FILE._02050_,3.76
u_cpu.REG_FILE._02275_,3.76
u_cpu.REG_FILE._02610_,3.76
u_cpu.REG_FILE._02707_,3.76
u_cpu.REG_FILE._03202_,3.76
u_cpu.REG_FILE._03275_,3.76
u_cpu.REG_FILE._03505_,3.76
u_cpu.REG_FILE._03976_,3.76
u_cpu.REG_FILE._04053_,3.76
u_cpu.REG_FILE._04076_,3.76
u_cpu.REG_FILE._04107_,3.76
u_cpu.REG_FILE._04510_,3.76
u_cpu._0103_,3.76
u_cpu._0513_,3.76
u_cpu.REG_FILE._04831_,3.755
u_cpu.REG_FILE._01225_,3.74
u_cpu.REG_FILE._01652_,3.74
u_cpu.REG_FILE._01727_,3.74
u_cpu.REG_FILE._02316_,3.74
u_cpu.REG_FILE._03836_,3.74
u_cpu.REG_FILE._04005_,3.74
u_cpu.REG_FILE._00005_,3.705
u_cpu.REG_FILE._00027_,3.705
u_cpu.REG_FILE._00049_,3.705
u_cpu.REG_FILE._00057_,3.705
u_cpu.REG_FILE._00070_,3.705
u_cpu.REG_FILE._00168_,3.705
u_cpu.REG_FILE._00173_,3.705
u_cpu.REG_FILE._00213_,3.705
u_cpu.REG_FILE._00335_,3.705
u_cpu.REG_FILE._00364_,3.705
u_cpu.REG_FILE._00372_,3.705
u_cpu.REG_FILE._00401_,3.705
u_cpu.REG_FILE._00440_,3.705
u_cpu.REG_FILE._00510_,3.705
u_cpu.REG_FILE._00554_,3.705
u_cpu.REG_FILE._00689_,3.705
u_cpu.REG_FILE._00696_,3.705
u_cpu.REG_FILE._00726_,3.705
u_cpu.REG_FILE._00780_,3.705
u_cpu.REG_FILE._00841_,3.705
u_cpu.REG_FILE._00950_,3.705
u_cpu.REG_FILE._00993_,3.705
u_cpu.REG_FILE._01007_,3.705
u_cpu.REG_FILE._01020_,3.705
u_cpu.REG_FILE._00095_,3.685
u_cpu.REG_FILE._00233_,3.685
u_cpu.REG_FILE._00374_,3.685
_71938_,3.68
u_cpu.ALU._0017_,3.68
u_cpu.ALU._1150_,3.68
u_cpu.ALU.u_wallace._2100_,3.68
u_cpu.ALU.u_wallace._2726_,3.68
u_cpu.ALU.u_wallace._2967_,3.68
u_cpu.ALU.u_wallace._3824_,3.68
u_cpu.ALU.u_wallace._4230_,3.68
u_cpu.ALU.u_wallace._4261_,3.68
u_cpu.IMEM._0416_,3.68
u_cpu.IMEM._0811_,3.68
u_cpu.REG_FILE._01079_,3.68
u_cpu.REG_FILE._01270_,3.68
u_cpu.REG_FILE._01881_,3.68
u_cpu.REG_FILE._01951_,3.68
u_cpu.REG_FILE._02108_,3.68
u_cpu.REG_FILE._03171_,3.68
u_cpu.REG_FILE._03266_,3.68
u_cpu.REG_FILE._04042_,3.68
u_cpu.REG_FILE._04150_,3.68
u_cpu.ALU._0125_,3.66
u_cpu.ALU._1070_,3.66
u_cpu.ALU.u_wallace._3030_,3.66
u_cpu.ALU.u_wallace._4220_,3.66
u_cpu.IMEM._0733_,3.66
u_cpu.REG_FILE._01409_,3.66
u_cpu.REG_FILE._01845_,3.66
u_cpu.REG_FILE._01896_,3.66
u_cpu.REG_FILE._02215_,3.66
u_cpu.REG_FILE._02281_,3.66
u_cpu.REG_FILE._02422_,3.66
u_cpu.REG_FILE._02622_,3.66
u_cpu.REG_FILE._02705_,3.66
u_cpu.REG_FILE._03031_,3.66
u_cpu.REG_FILE._03150_,3.66
u_cpu.REG_FILE._03188_,3.66
u_cpu.REG_FILE._03563_,3.66
u_cpu.REG_FILE._03737_,3.66
u_cpu._0023_,3.66
u_cpu._0026_,3.66
u_cpu._0029_,3.66
u_cpu._0042_,3.66
u_cpu._0049_,3.66
u_cpu._0051_,3.66
u_cpu._0053_,3.66
u_cpu._0088_,3.66
u_cpu._0090_,3.66
u_cpu._0094_,3.66
u_cpu._0100_,3.66
u_cpu._0108_,3.66
u_cpu._0118_,3.66
u_cpu._0145_,3.66
u_cpu.ALU._1248_,3.65
_71942_,3.64
u_cpu.ALU._1203_,3.64
u_cpu.ALU.u_wallace._0971_,3.64
u_cpu.ALU.u_wallace._3198_,3.64
u_cpu.REG_FILE._01274_,3.64
u_cpu.REG_FILE._02384_,3.64
u_cpu.REG_FILE._02611_,3.64
u_cpu.REG_FILE._03243_,3.64
u_cpu.REG_FILE._05070_,3.64
u_cpu.REG_FILE._00289_,3.635
u_cpu.REG_FILE._00444_,3.635
u_cpu.REG_FILE._00485_,3.625
u_cpu.REG_FILE._00001_,3.605
u_cpu.REG_FILE._00434_,3.605
u_cpu.REG_FILE._00550_,3.605
u_cpu.REG_FILE._00586_,3.605
u_cpu.REG_FILE._00066_,3.585
u_cpu.REG_FILE._00158_,3.585
u_cpu.REG_FILE._00257_,3.585
u_cpu.REG_FILE._00337_,3.585
u_cpu.REG_FILE._00581_,3.585
u_cpu.REG_FILE._00642_,3.585
u_cpu.REG_FILE._00807_,3.585
u_cpu.REG_FILE._00867_,3.585
u_cpu.REG_FILE._00871_,3.585
u_cpu.REG_FILE._00902_,3.585
u_cpu.REG_FILE._01019_,3.565
u_cpu.ALU._0969_,3.56
u_cpu.ALU.u_wallace._0201_,3.56
u_cpu.ALU.u_wallace._1149_,3.56
u_cpu.ALU.u_wallace._4182_,3.56
u_cpu.ALU.u_wallace._4263_,3.56
u_cpu.ALU.u_wallace._4272_,3.56
u_cpu.IMEM._0754_,3.56
u_cpu.REG_FILE._01236_,3.56
u_cpu.REG_FILE._01510_,3.56
u_cpu.REG_FILE._01929_,3.56
u_cpu.REG_FILE._01949_,3.56
u_cpu.REG_FILE._02199_,3.56
u_cpu.REG_FILE._02984_,3.56
u_cpu.REG_FILE._03288_,3.56
u_cpu.REG_FILE._03685_,3.56
u_cpu.REG_FILE._03715_,3.56
u_cpu.REG_FILE._03736_,3.56
u_cpu.REG_FILE._03778_,3.56
u_cpu.REG_FILE._03792_,3.56
u_cpu.REG_FILE._03828_,3.56
u_cpu.REG_FILE._03851_,3.56
u_cpu.REG_FILE._04229_,3.56
u_cpu.ALU._0004_,3.54
u_cpu.ALU._0493_,3.54
u_cpu.ALU._0545_,3.54
u_cpu.ALU._0677_,3.54
u_cpu.ALU._0898_,3.54
u_cpu.ALU.u_wallace._0566_,3.54
u_cpu.ALU.u_wallace._0805_,3.54
u_cpu.ALU.u_wallace._1816_,3.54
u_cpu.ALU.u_wallace._2139_,3.54
u_cpu.ALU.u_wallace._2249_,3.54
u_cpu.ALU.u_wallace._2471_,3.54
u_cpu.ALU.u_wallace._3319_,3.54
u_cpu.ALU.u_wallace._3494_,3.54
u_cpu.ALU.u_wallace._3551_,3.54
u_cpu.ALU.u_wallace._3753_,3.54
u_cpu.IMEM._0373_,3.54
u_cpu.IMEM._0405_,3.54
u_cpu.IMEM._0761_,3.54
u_cpu.REG_FILE._01445_,3.54
u_cpu.REG_FILE._01741_,3.54
u_cpu.REG_FILE._01802_,3.54
u_cpu.REG_FILE._02044_,3.54
u_cpu.REG_FILE._02102_,3.54
u_cpu.REG_FILE._02151_,3.54
u_cpu.REG_FILE._02423_,3.54
u_cpu.REG_FILE._03585_,3.54
u_cpu.REG_FILE._03790_,3.54
u_cpu.REG_FILE._04063_,3.54
u_cpu._0031_,3.54
u_cpu._0071_,3.54
u_cpu._0112_,3.54
u_cpu.ALU._1153_,3.52
u_cpu.ALU._1184_,3.52
u_cpu.ALU.u_wallace._1072_,3.52
u_cpu.ALU.u_wallace._2185_,3.52
u_cpu.ALU.u_wallace._4193_,3.52
u_cpu.IMEM._0420_,3.52
u_cpu.REG_FILE._01770_,3.52
u_cpu.REG_FILE._01823_,3.52
u_cpu.REG_FILE._01982_,3.52
u_cpu.REG_FILE._01990_,3.52
u_cpu.REG_FILE._02090_,3.52
u_cpu.REG_FILE._02121_,3.52
u_cpu.REG_FILE._02294_,3.52
u_cpu.REG_FILE._02433_,3.52
u_cpu.REG_FILE._02506_,3.52
u_cpu.REG_FILE._04383_,3.52
u_cpu._0200_,3.52
u_cpu.ALU.u_wallace._3632_,3.515
u_cpu.REG_FILE._03117_,3.51
u_cpu.REG_FILE._00261_,3.505
u_cpu.REG_FILE._00270_,3.505
u_cpu.REG_FILE._00484_,3.505
u_cpu.REG_FILE._00486_,3.505
u_cpu.REG_FILE._00499_,3.505
u_cpu.REG_FILE._00887_,3.505
u_cpu.ALU.u_wallace._2168_,3.485
u_cpu.REG_FILE._05243_,3.48
u_cpu.ALU.u_wallace._2210_,3.47
u_cpu.REG_FILE._00033_,3.465
u_cpu.REG_FILE._00034_,3.465
u_cpu.REG_FILE._00044_,3.465
u_cpu.REG_FILE._00086_,3.465
u_cpu.REG_FILE._00107_,3.465
u_cpu.REG_FILE._00149_,3.465
u_cpu.REG_FILE._00163_,3.465
u_cpu.REG_FILE._00225_,3.465
u_cpu.REG_FILE._00306_,3.465
u_cpu.REG_FILE._00409_,3.465
u_cpu.REG_FILE._00419_,3.465
u_cpu.REG_FILE._00439_,3.465
u_cpu.REG_FILE._00441_,3.465
u_cpu.REG_FILE._00443_,3.465
u_cpu.REG_FILE._00464_,3.465
u_cpu.REG_FILE._00515_,3.465
u_cpu.REG_FILE._00525_,3.465
u_cpu.REG_FILE._00526_,3.465
u_cpu.REG_FILE._00534_,3.465
